name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
brazil,2021-12-21,26.6,18.7,21.7,26.6,18.7,21.7,18.5,83.3,0,0,0,,0,0,20.9,13.2,35.2,1010.2,76.5,10.8,190.1,16.3,8,,2021-12-21T05:38:03,2021-12-21T18:41:57,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-22,26.5,18.7,22.3,26.5,18.7,22.3,18.7,80.9,0,0,0,,0,0,29.2,16.6,326.3,1010.6,80.6,12,210.8,18.5,7,,2021-12-22T05:38:33,2021-12-22T18:42:26,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-23,25.6,19.2,21.7,25.6,19.2,21.7,18.9,84.8,2,100,4.17,rain,0,0,28.1,12.7,310.9,1010.2,87.8,10.8,165.9,14.1,7,,2021-12-23T05:39:03,2021-12-23T18:42:55,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-24,20.9,17.2,18.9,20.9,17.2,18.9,16.9,88.4,6.5,100,16.67,rain,0,0,28.1,11.9,109.8,1009.8,86.9,9.6,87,7.5,3,,2021-12-24T05:39:35,2021-12-24T18:43:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-25,25.6,15.7,20.7,25.6,15.7,20.7,16,76.3,0,0,0,,0,0,33.5,13.4,98.4,1010.2,58.9,12,285.7,24.6,9,,2021-12-25T05:40:06,2021-12-25T18:43:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-26,26.7,17.7,22.1,26.7,17.7,22.1,16.2,71,0,0,0,,0,0,31.7,15.5,81.2,1011.5,63.6,11.8,298.8,25.7,10,,2021-12-26T05:40:39,2021-12-26T18:44:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-12-27,27.6,17.7,21.9,28.1,17.7,21.9,17.2,76.4,30,100,4.17,rain,0,0,35.3,15.4,24.3,1011.5,68.9,11.2,262.2,22.6,10,,2021-12-27T05:41:11,2021-12-27T18:44:42,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-28,24.6,18.6,20.9,24.6,18.6,20.9,17.8,83.1,0.1,100,4.17,rain,0,0,29.2,16.1,338.4,1013.8,92.2,11.7,79.7,7,3,,2021-12-28T05:41:45,2021-12-28T18:45:07,0.82,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2021-12-29,25.1,18.2,21.1,25.1,18.2,21.1,17.7,81.7,0.3,100,4.17,rain,0,0,24.1,20.5,350.8,1014.3,77.1,10.7,186.8,16,8,,2021-12-29T05:42:18,2021-12-29T18:45:31,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-30,22.6,18.6,19.7,22.6,18.6,19.7,17.9,89.9,2.4,100,8.33,rain,0,0,32.8,16.5,332.1,1012.3,87.8,9.8,113.4,9.6,4,,2021-12-30T05:42:53,2021-12-30T18:45:55,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-12-31,22,17.6,19.3,22,17.6,19.3,17.5,89.7,1,100,8.33,rain,0,0,40.7,18.7,343.3,1011.1,86.7,10,124.1,10.8,6,,2021-12-31T05:43:27,2021-12-31T18:46:17,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-01,22.2,18.2,19.2,22.2,18.2,19.2,17.9,92,8.1,100,12.5,rain,0,0,31.7,17.6,348.7,1012,91.6,9.3,58.8,4.9,2,,2022-01-01T05:44:02,2022-01-01T18:46:38,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-02,25.2,18.2,20.1,25.2,18.2,20.1,18,88.2,0.3,100,4.17,rain,0,0,42.1,16.2,346.8,1013,88.9,10.9,189.9,16.3,8,,2022-01-02T05:44:37,2022-01-02T18:46:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-03,26.9,18.6,21.3,27.8,18.6,21.4,18.1,82.6,0.3,100,4.17,rain,0,0,37.1,12.9,323,1012.1,81.7,11.1,183.3,15.8,7,,2022-01-03T05:45:13,2022-01-03T18:47:18,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-04,24.1,18.2,20.9,24.1,18.2,20.9,18.1,84.5,2,100,4.17,rain,0,0,37.4,16.7,326,1011.2,78,11.4,223.2,19.2,8,,2022-01-04T05:45:48,2022-01-04T18:47:37,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2022-01-05,27.7,17.6,22.3,28.2,17.6,22.4,17.3,75.5,0,0,0,,0,0,42.5,13.4,321.7,1010.4,56.9,11.1,257.8,22.2,10,,2022-01-05T05:46:24,2022-01-05T18:47:54,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-06,25.2,18.7,21.1,25.2,18.7,21.1,18.1,83.6,0,0,0,,0,0,37.4,17.7,331.8,1011,78.1,10.4,173.3,15.1,7,,2022-01-06T05:47:00,2022-01-06T18:48:11,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-07,21.6,19.1,19.8,21.6,19.1,19.8,18.4,91.6,0.4,100,8.33,rain,0,0,35.3,13.7,326.5,1011.7,90.3,10.2,113.8,9.8,4,,2022-01-07T05:47:36,2022-01-07T18:48:26,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-08,23.6,18.7,19.8,23.6,18.7,19.8,18.4,91.7,18.9,100,12.5,rain,0,0,33.8,15.1,332.3,1011.8,91,9.2,101.8,8.8,4,,2022-01-08T05:48:12,2022-01-08T18:48:41,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-09,21.2,18.6,19.4,21.2,18.6,19.4,18.1,91.9,1.9,100,8.33,rain,0,0,37.1,19.1,335.3,1012.4,93.3,10.5,99.5,8.6,5,,2022-01-09T05:48:49,2022-01-09T18:48:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-10,22.1,18.7,19.8,22.1,18.7,19.8,18.2,90.4,3,100,4.17,rain,0,0,34.9,15.6,329.7,1012.3,88.8,9.2,190.5,16.3,7,30,2022-01-10T05:49:25,2022-01-10T18:49:06,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-11,22.1,17.2,19.1,22.1,17.2,19.1,17.7,91.8,9,100,4.17,rain,0,0,28.8,18,335,1013.4,89.4,10.1,74.5,6.3,3,10,2022-01-11T05:50:01,2022-01-11T18:49:17,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-12,23.2,18.1,19.7,23.2,18.1,19.7,17.6,87.9,2.1,100,8.33,rain,0,0,31,17.9,345.7,1014.8,90,10.6,120.7,10.3,5,10,2022-01-12T05:50:37,2022-01-12T18:49:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-13,25.1,17.1,20.6,25.1,17.1,20.6,17.2,82.1,0.1,100,4.17,rain,0,0,19.4,15.2,1.3,1017.2,71,11.1,291.8,25.3,9,30,2022-01-13T05:51:13,2022-01-13T18:49:36,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-14,29,16.6,22.8,29.6,16.6,22.9,16.2,69,0,0,0,,0,0,37.4,15.6,110.1,1017.8,28,11.8,360.2,31.1,10,30,2022-01-14T05:51:50,2022-01-14T18:49:44,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-15,28.2,15.7,22.9,27.8,15.7,22.9,13.1,55.3,0,0,0,,0,0,37.4,16.3,92.4,1017.1,4.9,12,376.6,32.5,10,10,2022-01-15T05:52:25,2022-01-15T18:49:50,0.42,Clear,Clear conditions throughout the day.,clear-day,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2022-01-16,27.6,16.1,22.7,27.6,16.1,22.6,13.8,59.2,0,0,0,,0,0,25.2,11.9,39.7,1015.2,39.1,12.2,351.8,30.3,10,10,2022-01-16T05:53:01,2022-01-16T18:49:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-17,28.2,19.2,23.5,28,19.2,23.5,15.5,62.9,0,0,0,rain,0,0,25.9,14.8,86.4,1014.3,59.1,12,261.6,22.6,7,30,2022-01-17T05:53:37,2022-01-17T18:50:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-18,29.1,17.1,23.2,28.6,17.1,23.2,15.3,63.6,0,0,0,rain,0,0,46.4,13.8,90.2,1015,46.8,12.4,291,25.3,10,30,2022-01-18T05:54:12,2022-01-18T18:50:03,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-19,28.7,17.7,22.9,28.5,17.7,22.9,16,67.9,0.6,100,4.17,rain,0,0,31.7,12.7,95.1,1016.3,48,11.5,294,25.5,10,10,2022-01-19T05:54:47,2022-01-19T18:50:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-20,29.2,16.7,23.8,28.4,16.7,23.5,12.8,54.5,0,0,0,,0,0,30.6,14.5,94,1015.6,19.9,12,368.1,31.8,10,10,2022-01-20T05:55:22,2022-01-20T18:50:05,0.59,Clear,Clear conditions throughout the day.,clear-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-21,26.7,17.1,21.8,26.7,17.1,21.8,15.8,69.9,0.1,100,4.17,rain,0,0,33.5,15.1,77.9,1014.1,49.7,11.8,290.9,25,10,30,2022-01-21T05:55:56,2022-01-21T18:50:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-22,29,16.6,23,29.5,16.6,23.1,16.7,70,0,0,0,rain,0,0,26.6,12.6,92,1013.8,48.2,12,303.3,26,8,30,2022-01-22T05:56:30,2022-01-22T18:50:03,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-23,29.2,17.2,24.3,28.7,17.2,24.2,15.8,61,0,0,0,rain,0,0,32.8,12.3,89.1,1012.2,28.2,12.2,350.2,30.4,10,10,2022-01-23T05:57:04,2022-01-23T18:50:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-24,30.2,18.2,24.7,28.9,18.2,24.6,15.1,58,0,0,0,rain,0,0,25.2,11.9,78.9,1011.6,37.9,12,243.6,21.2,10,10,2022-01-24T05:57:37,2022-01-24T18:49:56,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-25,27.2,18.2,22,27.7,18.2,22,16.7,73.1,0,0,0,rain,0,0,14.4,13.3,345.6,1012.7,47.4,11.5,298.7,25.9,9,10,2022-01-25T05:58:10,2022-01-25T18:49:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-26,25.7,18.1,20.6,25.7,18.1,20.6,16.3,77.4,0.3,100,4.17,rain,0,0,11.5,13.3,352.9,1013.9,76.4,11.2,312.4,27,9,30,2022-01-26T05:58:43,2022-01-26T18:49:44,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-27,25.7,17.1,20.6,25.7,17.1,20.6,16.6,79.2,1.4,100,8.33,rain,0,0,20.2,15.5,334.5,1013.3,60.6,11.7,276.9,24.1,10,30,2022-01-27T05:59:15,2022-01-27T18:49:37,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-28,26.6,16.7,20.8,26.6,16.7,20.8,16.2,76.4,0.1,100,4.17,rain,0,0,17.3,18,354.1,1011.9,67.5,11.6,324,28,9,10,2022-01-28T05:59:47,2022-01-28T18:49:28,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-29,26.7,17.2,21.5,26.7,17.2,21.5,16.2,73.7,0,0,0,rain,0,0,27.4,20.2,342.6,1011.8,80.2,12.2,321,27.7,9,10,2022-01-29T06:00:18,2022-01-29T18:49:18,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-30,27.2,18.2,21.8,27.5,18.2,21.9,16.9,74.8,0,0,0,rain,0,0,32.4,21.6,350.3,1012.8,69.5,11.4,290.9,25,9,30,2022-01-30T06:00:49,2022-01-30T18:49:07,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-01-31,24.7,17.7,20.6,24.7,17.7,20.6,17,80.5,2,100,4.17,rain,0,0,38.9,16.7,337.8,1014,74,10.8,295.1,25.6,9,30,2022-01-31T06:01:19,2022-01-31T18:48:55,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-01,27.1,17.6,21.9,27.8,17.6,21.9,16.3,72,0,0,0,rain,0,0,23.4,16.2,339.1,1013.8,73.4,12,334.4,28.9,10,30,2022-02-01T06:01:48,2022-02-01T18:48:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-02,27.5,18.7,22,28.3,18.7,22.1,17.8,78.3,0,0,0,rain,0,0,37.1,14.7,84.6,1014.6,78.7,11,317,27.2,9,10,2022-02-02T06:02:18,2022-02-02T18:48:27,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-03,28.1,16.7,21.3,28.2,16.7,21.3,17.2,79.7,2,100,4.17,rain,0,0,22.3,12.2,345.2,1015.1,72.9,9.9,307.3,26.4,9,30,2022-02-03T06:02:46,2022-02-03T18:48:11,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-04,27.5,19.6,21.5,28,19.6,21.5,18.3,83.2,11,100,4.17,rain,0,0,42.5,11.6,145.9,1014.6,80.6,11.3,309,26.5,10,30,2022-02-04T06:03:15,2022-02-04T18:47:55,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-05,27.2,18.7,22.3,27.7,18.7,22.3,18.2,79.6,6,100,4.17,rain,0,0,6.5,13.3,331.2,1013,70,11.3,293.7,25.3,9,30,2022-02-05T06:03:42,2022-02-05T18:47:37,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-06,23.1,18.2,20.5,23.1,18.2,20.5,17.3,82.3,4,100,4.17,rain,0,0,13,13,133.2,1015.3,85.4,11.8,165.5,14.2,6,10,2022-02-06T06:04:09,2022-02-06T18:47:18,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2022-02-07,24.2,19.1,21.1,24.2,19.1,21.1,17.7,81.4,1.5,100,8.33,rain,0,0,8.6,15.1,324.9,1013.6,87.6,11.1,69.3,6.1,5,10,2022-02-07T06:04:36,2022-02-07T18:46:58,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-08,24.7,17.2,20.6,24.7,17.2,20.6,18,85.6,0.2,100,8.33,rain,0,0,20.2,14.4,300.4,1013.1,89.8,11,58.7,5,2,10,2022-02-08T06:05:02,2022-02-08T18:46:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-09,26.2,17.6,21.6,26.2,17.6,21.6,16.8,76.3,0.4,100,4.17,rain,0,0,22.7,18.4,327.7,1011.5,83.1,11.4,223.2,19.3,8,30,2022-02-09T06:05:27,2022-02-09T18:46:15,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2022-02-10,24.1,18.1,20.3,24.1,18.1,20.3,17,82.1,0.1,100,4.17,rain,0,0,40.7,17.7,329.4,1012.5,88.2,11.1,100.2,8.8,7,10,2022-02-10T06:05:52,2022-02-10T18:45:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2022-02-11,26.7,18.2,21,26.7,18.2,21,16.8,78.5,2,100,4.17,rain,0,0,20.9,13.4,325.7,1012.5,83,11,131.2,11.3,5,10,2022-02-11T06:06:16,2022-02-11T18:45:28,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-12,27,17.7,21.6,27.7,17.7,21.6,16.7,75.2,0,0,0,rain,0,0,13,18.4,331.5,1012.1,80.3,11.4,176.2,15,6,30,2022-02-12T06:06:40,2022-02-12T18:45:04,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-13,24.7,18.6,20.5,24.7,18.6,20.5,17.5,84.2,8.2,100,12.5,rain,0,0,33.5,14.8,326.1,1012.9,84.5,9.7,42.9,3.7,3,10,2022-02-13T06:07:03,2022-02-13T18:44:38,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-14,27.6,18.6,21.8,28,18.6,21.8,17.3,77.1,2,100,4.17,rain,0,0,11.5,13.7,340.1,1012.9,60.9,11.4,301.4,25.8,9,30,2022-02-14T06:07:25,2022-02-14T18:44:11,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-15,26.2,17.6,21,26.2,17.6,21,17.7,82.6,8,100,12.5,rain,0,0,10.8,12.4,331.3,1014.3,75.2,10.2,281.6,24.3,9,30,2022-02-15T06:07:47,2022-02-15T18:43:43,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-16,26.1,18.2,21.2,26.1,18.2,21.2,18,82.8,5,100,12.5,rain,0,0,9.4,14.1,358.7,1014.7,87,9.9,321,27.7,9,30,2022-02-16T06:08:08,2022-02-16T18:43:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-17,23.2,17.2,19.3,23.2,17.2,19.3,17.4,89.2,21,100,12.5,rain,0,0,21.2,15.8,334.1,1014.7,82.1,9.4,142.9,12.4,6,30,2022-02-17T06:08:29,2022-02-17T18:42:45,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-18,26.3,17.7,20.8,26.3,17.7,20.8,17.2,81,0,0,0,rain,0,0,33.5,15.5,319.8,1011.2,84.7,11.1,286,24.7,9,30,2022-02-18T06:08:50,2022-02-18T18:42:15,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-19,23.6,17.7,19.2,23.6,17.7,19.2,17.4,89.4,14.1,100,12.5,rain,0,0,29.5,13.7,314.6,1013,84.3,9.5,92.4,7.9,4,10,2022-02-19T06:09:09,2022-02-19T18:41:44,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-20,24.1,16.7,19.9,24.1,16.7,19.9,16.5,82,5,100,4.17,rain,0,0,24.1,11.4,350.8,1015.5,89,10.8,201.7,17.4,6,10,2022-02-20T06:09:29,2022-02-20T18:41:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-21,25.1,18.6,20.8,25.1,18.6,20.8,17.9,84.6,0,0,0,rain,0,0,19.4,12.6,96.6,1016.3,88.1,11.1,246.9,21.4,8,30,2022-02-21T06:09:47,2022-02-21T18:40:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-22,28,17.7,21.3,28.1,17.7,21.3,16.8,77.5,0.1,100,4.17,rain,0,0,25.9,12.9,100.4,1015.3,76.2,11.5,252.5,21.7,8,30,2022-02-22T06:10:05,2022-02-22T18:40:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-23,27.6,18.7,22.4,27.9,18.7,22.4,16.6,71.8,0,0,0,rain,0,0,26.6,12.7,59.5,1013.2,80.7,11.8,251.2,21.6,9,10,2022-02-23T06:10:23,2022-02-23T18:39:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2022-02-24,26.5,16.7,21.4,26.5,16.7,21.4,17.5,79.6,0,0,0,rain,0,0,14,13.7,8.9,1015.1,53.2,11.4,334.8,28.8,10,30,2022-02-24T06:10:40,2022-02-24T18:38:57,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-25,29.1,16.2,23.1,29.6,16.2,23.3,17.3,72,0,0,0,rain,0,0,27.4,15.7,106,1015,42.6,12.4,296.9,25.6,9,30,2022-02-25T06:10:57,2022-02-25T18:38:21,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2022-02-26,27.6,18.7,23.3,28.2,18.7,23.4,17.2,69.9,0,0,0,rain,0,0,31,16.6,98.9,1015.2,40.9,12,319.6,27.5,9,30,2022-02-26T06:11:13,2022-02-26T18:37:45,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-27,28.7,19.1,23.8,28.7,19.1,23.7,15.6,62.2,0,0,0,rain,0,0,30.6,14.1,83.2,1013.4,29.5,12,253.7,21.8,10,10,2022-02-27T06:11:29,2022-02-27T18:37:08,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-02-28,27.7,20,23.8,27.7,20,23.7,15.3,60.3,0,0,0,rain,0,0,27.7,11.6,83.1,1013.2,47.4,12,250,21.6,9,10,2022-02-28T06:11:44,2022-02-28T18:36:30,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-03-01,28.2,18.6,23.4,27.9,18.6,23.4,15.5,62.4,0.3,100,4.17,rain,0,0,34.9,11.9,80.4,1013.2,47.7,12,309.5,26.6,10,10,2022-03-01T06:11:59,2022-03-01T18:35:52,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2022-03-02,26.2,16.2,20.6,26.2,16.2,20.6,15.8,75.3,9,100,4.17,rain,0,0,28.8,29.2,34.1,1015.3,63.4,11.5,334.7,28.9,10,30,2022-03-02T06:12:13,2022-03-02T18:35:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2022-03-03,25.6,17.1,20,25.6,17.1,20,16.1,79.6,0.3,100,8.33,rain,0,0,14.8,17.2,56.9,1015.7,74.5,11.7,276.4,23.9,9,30,2022-03-03T06:12:27,2022-03-03T18:34:34,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
